ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
2018-03693,1,0,0,1,1,0,0,0,0,0,0
2018-03118,1,0,0,1,1,0,0,0,0,0,0
2018-03079,0,0,0,0,1,0,0,0,1,0,0
2018-03548,0,0,0,0,1,0,0,0,1,0,0
2018-02486,1,0,0,1,1,0,0,0,0,0,0
2018-01091,0,0,0,0,1,0,0,0,1,0,0
2018-02624,1,0,0,1,1,0,0,0,0,0,0
2018-01523,1,0,0,1,1,0,0,0,0,0,0
2018-04379,1,0,0,1,1,0,0,0,0,0,0
2018-01085,0,0,1,0,1,0,0,0,0,0,0
2018-03650,1,0,0,1,1,0,0,0,0,0,0
2018-01708,1,0,0,1,1,0,0,0,0,0,0
2018-00830,0,0,0,0,1,0,0,0,1,0,0
2018-00403,0,0,1,0,1,0,0,0,0,0,0
2018-02724,1,0,0,1,1,0,0,0,0,0,0
2018-01588,1,0,0,1,1,0,0,0,0,0,0
2018-02611,1,0,0,1,1,0,0,0,0,0,0
2018-01615,1,0,0,1,1,0,0,0,0,0,0
2018-02712,1,0,0,1,1,0,0,0,0,0,0
2018-02795,0,0,0,0,1,0,0,0,1,0,0
2018-01177,1,0,0,1,1,0,0,0,0,0,0
2018-01795,1,0,0,1,1,0,0,0,0,0,0
2018-04270,1,0,0,1,1,0,0,0,0,0,0
2018-03535,1,0,0,1,1,0,0,0,0,0,0
2018-03125,1,0,0,1,1,0,0,0,0,0,0
2018-03534,0,0,0,0,1,0,0,0,1,0,0
2018-00178,1,0,0,0,0,0,0,0,1,0,0
2018-02092,0,0,0,0,1,0,0,0,1,0,0
2018-02595,1,0,0,1,1,0,0,0,0,0,0
2018-04139,0,0,1,0,1,0,0,0,0,0,0
2018-02049,1,0,0,0,0,0,0,0,1,0,0
2018-00232,1,0,0,1,1,0,0,0,0,0,0
2018-00906,1,0,0,1,1,0,0,0,0,0,0
2018-02160,1,0,0,1,1,0,0,0,0,0,0
2018-02080,1,0,0,1,1,0,0,0,0,0,0
2018-02601,1,0,0,1,1,0,0,0,0,0,0
2018-02954,0,0,0,0,1,0,0,0,1,0,0
2018-04085,1,0,0,1,1,0,0,0,0,0,0
2018-03636,1,0,0,1,1,0,0,0,0,0,0
2018-02062,0,0,0,0,1,0,0,0,1,0,0
2018-03153,1,0,0,0,0,0,0,0,1,0,0
2018-00875,0,0,0,0,1,0,0,0,1,0,0
2018-03085,0,0,0,0,1,0,0,0,1,0,0
2018-03629,1,0,0,1,1,0,0,0,0,0,0
2018-01058,1,0,0,0,0,0,0,0,1,0,0
2018-03806,1,0,0,1,1,0,0,0,0,0,0
2018-03239,0,0,1,0,1,0,0,0,0,0,0
2018-03720,1,0,0,1,1,0,0,0,0,0,0
2018-00543,1,0,0,1,1,0,0,0,0,0,0
2018-03157,1,0,0,1,1,0,0,0,0,0,0
2018-01081,0,0,1,0,1,0,0,0,0,0,0
2018-03294,0,0,1,0,1,0,0,0,0,0,0
2018-02741,1,0,0,1,1,0,0,0,0,0,0
2018-00139,1,0,0,0,0,0,0,0,1,0,0
2018-03343,0,0,0,0,1,0,0,0,1,0,0
2018-03698,1,0,0,1,1,0,0,0,0,0,0
2018-03842,1,0,0,1,1,0,0,0,0,0,0
2018-00227,1,0,1,0,0,0,0,0,0,0,0
2018-03607,0,0,1,0,1,0,0,0,0,0,0
2018-02452,1,0,0,1,1,0,0,0,0,0,0
2018-04107,1,0,0,1,1,0,0,0,0,0,0
2018-03631,0,0,1,0,1,0,0,0,0,0,0
2018-00424,1,0,0,0,0,0,0,0,1,0,0
2018-01352,1,0,0,0,0,0,0,0,1,0,0
2018-02307,1,0,0,1,1,0,0,0,0,0,0
2018-03356,1,0,0,1,1,0,0,0,0,0,0
2018-00421,1,0,0,1,1,0,0,0,0,0,0
2018-03095,1,0,0,1,1,0,0,0,0,0,0
2018-00497,1,0,0,1,1,0,0,0,0,0,0
2018-01766,1,0,0,1,1,0,0,0,0,0,0
2018-03547,0,0,0,0,1,0,0,0,1,0,0
2018-02108,1,0,0,1,1,0,0,0,0,0,0
2018-02906,1,0,0,1,1,0,0,0,0,0,0
2018-00166,1,0,0,1,1,0,0,0,0,0,0
2018-00753,1,0,0,1,1,0,0,0,0,0,0
2018-01244,1,0,0,1,1,0,0,0,0,0,0
2018-00295,1,0,0,0,0,0,0,0,1,0,0
2018-03135,1,0,0,1,1,0,0,0,0,0,0
2018-03171,1,0,0,1,1,0,0,0,0,0,0
2018-03380,1,0,0,1,1,0,0,0,0,0,0
2018-01576,1,0,0,0,0,0,0,0,1,0,0
2018-01039,0,0,0,0,1,0,0,0,1,0,0
2018-02859,0,0,1,0,1,0,0,0,0,0,0
2018-00084,0,0,1,0,1,0,0,0,0,0,0
2018-01728,1,0,0,1,1,0,0,0,0,0,0
2018-03852,1,0,0,1,1,0,0,0,0,0,0
2018-03495,1,0,0,1,1,0,0,0,0,0,0
2018-01614,1,0,0,1,1,0,0,0,0,0,0
2018-01301,1,0,0,1,1,0,0,0,0,0,0
2018-02144,0,0,0,0,1,0,0,0,1,0,0
2018-03059,1,0,0,1,1,0,0,0,0,0,0
2018-02957,1,0,0,1,1,0,0,0,0,0,0
2018-04056,0,0,1,0,1,0,0,0,0,0,0
2018-02980,0,0,0,0,1,0,0,0,1,0,0
2018-03172,0,0,0,0,1,0,0,0,1,0,0
2018-02427,0,0,1,0,1,0,0,0,0,0,0
2018-03747,1,0,0,1,1,0,0,0,0,0,0
2018-00735,0,0,1,0,1,0,0,0,0,0,0
2018-00961,1,0,0,1,1,0,0,0,0,0,0
2018-01397,1,0,0,1,1,0,0,0,0,0,0
2018-03574,1,0,0,1,1,0,0,0,0,0,0
2018-00266,1,0,0,1,1,0,0,0,0,0,0
2018-04205,1,0,0,1,1,0,0,0,0,0,0
2018-00678,1,0,0,1,1,0,0,0,0,0,0
2018-02492,1,0,0,1,1,0,0,0,0,0,0
2018-00787,1,0,0,1,1,0,0,0,0,0,0
2018-00298,1,0,0,1,1,0,0,0,0,0,0
2018-01687,1,0,0,1,1,0,0,0,0,0,0
2018-03374,0,0,0,0,1,0,0,0,1,0,0
2018-03242,1,0,0,1,1,0,0,0,0,0,0
2018-00730,1,0,0,1,1,0,0,0,0,0,0
2018-02817,1,0,0,1,1,0,0,0,0,0,0
2018-01989,1,0,0,1,1,0,0,0,0,0,0
2018-02984,1,0,0,1,1,0,0,0,0,0,0
2018-00533,0,0,0,0,1,0,0,0,1,0,0
2018-01255,0,0,1,0,1,0,0,0,0,0,0
2018-00252,1,0,0,0,0,0,0,0,1,0,0
2018-02029,1,0,0,1,1,0,0,0,0,0,0
2018-02020,1,0,0,1,1,0,0,0,0,0,0
2018-03552,0,0,1,0,1,0,0,0,0,0,0
2018-03484,1,0,0,1,1,0,0,0,0,0,0
2018-01536,0,0,1,0,1,0,0,0,0,0,0
2018-01677,1,0,0,0,0,0,0,0,1,0,0
2018-01746,0,0,0,0,1,0,0,0,1,0,0
2018-02868,0,0,1,0,1,0,0,0,0,0,0
2018-00605,0,0,1,0,1,0,0,0,0,0,0
2018-03531,0,0,1,0,1,0,0,0,0,0,0
2018-02358,1,0,0,1,1,0,0,0,0,0,0
2018-01656,0,0,0,0,1,0,0,0,1,0,0
2018-02553,1,0,0,1,1,0,0,0,0,0,0
2018-00340,1,0,0,1,1,0,0,0,0,0,0
2018-00854,1,0,0,1,1,0,0,0,0,0,0
2018-03762,1,0,0,1,1,0,0,0,0,0,0
2018-02542,0,0,1,0,1,0,0,0,0,0,0
2018-03661,1,0,0,1,1,0,0,0,0,0,0
2018-02269,1,0,0,1,1,0,0,0,0,0,0
2018-04281,1,0,0,1,1,0,0,0,0,0,0
2018-02499,1,0,0,1,1,0,0,0,0,0,0
2018-00842,0,0,0,0,1,0,0,0,1,0,0
2018-03796,1,0,0,1,1,0,0,0,0,0,0
2018-00646,1,0,0,1,1,0,0,0,0,0,0
2018-00418,1,0,0,1,1,0,0,0,0,0,0
2018-02709,1,0,0,1,1,0,0,0,0,0,0
2018-02318,1,0,0,1,1,0,0,0,0,0,0
2018-00985,1,0,0,1,1,0,0,0,0,0,0
2018-02977,1,0,0,1,1,0,0,0,0,0,0
2018-02731,1,0,0,1,1,0,0,0,0,0,0
2018-02470,1,0,0,1,1,0,0,0,0,0,0
2018-00864,0,0,0,0,1,0,0,0,1,0,0
2018-00111,1,0,0,0,0,0,0,0,1,0,0
2018-02567,0,0,0,0,1,0,0,0,1,0,0
2018-00113,0,0,0,0,1,0,0,0,1,0,0
2018-02114,1,0,0,1,1,0,0,0,0,0,0
2018-02902,0,0,0,0,1,0,0,0,1,0,0
2018-02639,1,0,0,1,1,0,0,0,0,0,0
2018-02508,1,0,0,1,1,0,0,0,0,0,0
2018-02503,0,0,0,0,1,0,0,0,1,0,0
2018-00967,1,0,0,1,1,0,0,0,0,0,0
2018-02321,1,0,0,1,1,0,0,0,0,0,0
2018-00254,0,0,0,0,1,0,0,0,1,0,0
2018-01985,1,0,0,1,1,0,0,0,0,0,0
2018-02547,1,0,0,1,1,0,0,0,0,0,0
2018-02061,0,0,1,0,1,0,0,0,0,0,0
2018-02981,1,0,0,0,1,0,1,0,0,0,0
2018-02364,0,0,0,0,1,0,0,0,1,0,0
2018-03211,1,0,0,1,1,0,0,0,0,0,0
2018-03949,1,0,0,1,1,0,0,0,0,0,0
2018-00952,1,0,0,1,1,0,0,0,0,0,0
2018-03845,0,0,1,0,1,0,0,0,0,0,0
2018-03528,1,0,0,1,1,0,0,0,0,0,0
2018-01344,1,0,0,1,1,0,0,0,0,0,0
2018-03110,0,0,1,0,1,0,0,0,0,0,0
2018-00378,1,0,0,1,1,0,0,0,0,0,0
2018-03198,0,0,0,0,1,0,0,0,1,0,0
2018-03431,0,0,1,0,1,0,0,0,0,0,0
2018-04095,1,0,0,1,1,0,0,0,0,0,0
2018-03690,0,0,1,0,1,0,0,0,0,0,0
2018-03146,1,0,0,1,1,0,0,0,0,0,0
2018-02432,1,0,0,1,1,0,0,0,0,0,0
2018-02852,1,0,0,1,1,0,0,0,0,0,0
2018-00060,0,0,1,0,1,0,0,0,0,0,0
2018-00048,1,0,0,1,1,0,0,0,0,0,0
2018-03979,0,0,1,0,1,0,0,0,0,0,0
2018-00304,0,0,1,0,1,0,0,0,0,0,0
2018-02051,0,0,0,0,1,0,0,0,1,0,0
2018-03285,1,0,0,1,1,0,0,0,0,0,0
2018-00132,1,0,0,1,1,0,0,0,0,0,0
2018-00047,1,0,0,1,1,0,0,0,0,0,0
2018-02714,1,0,0,1,1,0,0,0,0,0,0
2018-02174,1,0,0,1,1,0,0,0,0,0,0
2018-04345,1,0,1,0,0,0,0,0,0,0,0
2018-00654,1,0,0,1,1,0,0,0,0,0,0
2018-03551,0,0,1,0,1,0,0,0,0,0,0
2018-02787,1,0,0,1,1,0,0,0,0,0,0
2018-01277,1,0,0,1,1,0,0,0,0,0,0
2018-01089,1,0,0,1,1,0,0,0,0,0,0
2018-03893,0,0,0,0,1,0,0,0,1,0,0
2018-02232,1,0,0,1,1,0,0,0,0,0,0
2018-02453,1,0,0,1,1,0,0,0,0,0,0
2018-01035,0,0,0,0,1,0,0,0,1,0,0
2018-00400,0,0,0,0,1,0,0,0,1,0,0
2018-01025,1,0,0,1,1,0,0,0,0,0,0
2018-04240,0,0,1,0,1,0,0,0,0,0,0
2018-01028,1,0,0,1,1,0,0,0,0,0,0
2018-01270,0,0,1,0,1,0,0,0,0,0,0
2018-04138,0,0,1,0,1,0,0,0,0,0,0
2018-03868,1,0,0,1,1,0,0,0,0,0,0
2018-03594,1,0,0,1,1,0,0,0,0,0,0
2018-01698,0,0,0,0,1,0,0,0,1,0,0
2018-00228,0,0,0,0,1,0,0,0,1,0,0
2018-04282,0,0,0,0,1,0,0,0,1,0,0
2018-01558,1,0,0,1,1,0,0,0,0,0,0
2018-01694,0,0,1,0,1,0,0,0,0,0,0
2018-02855,1,0,0,1,1,0,0,0,0,0,0
2018-01780,0,0,0,0,1,0,0,0,1,0,0
2018-00286,0,0,1,0,1,0,0,0,0,0,0
2018-04226,1,0,0,1,1,0,0,0,0,0,0
2018-03143,0,0,0,0,1,0,0,0,1,0,0
2018-00546,1,0,0,1,1,0,0,0,0,0,0
2018-02262,0,0,0,0,1,0,0,0,1,0,0
2018-00738,1,0,0,1,1,0,0,0,0,0,0
2018-01404,1,0,0,1,1,0,0,0,0,0,0
2018-00594,0,0,1,0,1,0,0,0,0,0,0
2018-01142,1,0,0,1,1,0,0,0,0,0,0
2018-00422,1,0,0,0,0,0,0,0,1,0,0
2018-01071,0,0,1,0,1,0,0,0,0,0,0
2018-04257,1,0,0,1,1,0,0,0,0,0,0
2018-02411,1,0,0,1,1,0,0,0,0,0,0
2018-03054,1,0,0,1,1,0,0,0,0,0,0
2018-02515,1,0,0,1,1,0,0,0,0,0,0
2018-03626,1,0,0,1,1,0,0,0,0,0,0
2018-03934,1,0,0,1,1,0,0,0,0,0,0
2018-03696,0,0,1,0,1,0,0,0,0,0,0
2018-02227,1,0,0,0,0,0,0,0,1,0,0
2018-00066,0,0,0,0,1,0,0,0,1,0,0
2018-00267,0,0,0,0,1,0,0,0,1,0,0
2018-00302,1,0,0,1,1,0,0,0,0,0,0
2018-02782,1,0,0,1,1,0,0,0,0,0,0
2018-00878,1,0,0,1,1,0,0,0,0,0,0
2018-02913,1,0,0,1,1,0,0,0,0,0,0
2018-01357,0,0,1,0,1,0,0,0,0,0,0
2018-02140,1,0,0,1,1,0,0,0,0,0,0
2018-01655,1,0,0,0,0,0,0,0,1,0,0
2018-03684,1,0,0,1,1,0,0,0,0,0,0
2018-00933,0,0,0,0,1,0,0,0,1,0,0
2018-03132,1,0,1,0,0,0,0,0,0,0,0
2018-00008,1,0,0,1,1,0,0,0,0,0,0
2018-00860,0,0,1,0,1,0,0,0,0,0,0
2018-02351,0,0,0,0,1,0,0,0,1,0,0
2018-03569,1,0,0,1,1,0,0,0,0,0,0
2018-01260,1,0,0,1,1,0,0,0,0,0,0
2018-01157,1,0,0,1,1,0,0,0,0,0,0
2018-02168,1,0,0,1,1,0,0,0,0,0,0
2018-02864,0,0,0,0,1,0,0,0,1,0,0
2018-02133,0,0,0,0,1,0,0,0,1,0,0
2018-00061,1,0,0,1,1,0,0,0,0,0,0
2018-04343,0,0,1,0,1,0,0,0,0,0,0
2018-04015,1,0,0,1,1,0,0,0,0,0,0
2018-02973,0,0,0,0,1,0,0,0,1,0,0
2018-04058,1,0,0,1,1,0,0,0,0,0,0
2018-04174,1,0,0,1,1,0,0,0,0,0,0
2018-03049,0,0,1,0,1,0,0,0,0,0,0
2018-03093,0,0,0,0,1,0,0,0,1,0,0
2018-03210,1,0,0,1,1,0,0,0,0,0,0
2018-00237,0,0,0,0,1,0,0,0,1,0,0
2018-03539,1,0,0,1,1,0,0,0,0,0,0
2018-02564,1,0,0,1,1,0,0,0,0,0,0
2018-01534,1,0,0,1,1,0,0,0,0,0,0
2018-02251,1,0,0,1,1,0,0,0,0,0,0
2018-01662,1,0,0,1,1,0,0,0,0,0,0
2018-02253,1,0,0,1,1,0,0,0,0,0,0
2018-02681,1,0,0,1,1,0,0,0,0,0,0
2018-00498,1,0,0,1,1,0,0,0,0,0,0
2018-00715,0,0,1,0,1,0,0,0,0,0,0
2018-03960,1,0,0,1,1,0,0,0,0,0,0
2018-01405,1,0,0,1,1,0,0,0,0,0,0
2018-00596,1,0,0,1,1,0,0,0,0,0,0
2018-03070,1,0,0,1,1,0,0,0,0,0,0
2018-03274,0,0,1,0,1,0,0,0,0,0,0
2018-02638,1,0,0,1,1,0,0,0,0,0,0
2018-02284,1,0,0,1,1,0,0,0,0,0,0
2018-04311,1,0,0,1,1,0,0,0,0,0,0
2018-02242,1,0,0,1,1,0,0,0,0,0,0
2018-01517,1,0,0,1,1,0,0,0,0,0,0
2018-04011,0,0,1,0,1,0,0,0,0,0,0
2018-02224,1,0,0,1,1,0,0,0,0,0,0
2018-00174,0,0,0,0,1,0,0,0,1,0,0
2018-00085,1,0,0,1,1,0,0,0,0,0,0
2018-02530,1,0,0,1,1,0,0,0,0,0,0
2018-00435,0,0,1,0,1,0,0,0,0,0,0
2018-00711,1,0,0,1,1,0,0,0,0,0,0
2018-04114,1,0,0,1,1,0,0,0,0,0,0
2018-02320,0,0,0,0,1,0,0,0,1,0,0
2018-00573,1,0,0,0,0,0,0,0,1,0,0
2018-03019,1,0,0,1,1,0,0,0,0,0,0
2018-01883,1,0,0,1,1,0,0,0,0,0,0
2018-02343,1,0,0,1,1,0,0,0,0,0,0
2018-02425,1,0,0,0,0,0,0,0,1,0,0
2018-03794,1,0,0,1,1,0,0,0,0,0,0
2018-04207,1,0,0,0,0,0,0,0,1,0,0
2018-02807,1,0,0,1,1,0,0,0,0,0,0
2018-00717,0,0,1,0,1,0,0,0,0,0,0
2018-01303,1,0,0,1,1,0,0,0,0,0,0
2018-00353,1,0,0,0,0,0,0,0,1,0,0
2018-02119,1,0,0,1,1,0,0,0,0,0,0
2018-02586,1,0,0,1,1,0,0,0,0,0,0
2018-00313,0,0,1,0,1,0,0,0,0,0,0
2018-03704,1,0,0,1,1,0,0,0,0,0,0
2018-04053,1,0,0,1,1,0,0,0,0,0,0
2018-02897,1,0,0,1,1,0,0,0,0,0,0
2018-02682,1,0,0,1,1,0,0,0,0,0,0
2018-01029,1,0,0,1,1,0,0,0,0,0,0
2018-01110,0,0,1,0,1,0,0,0,0,0,0
2018-01623,1,0,0,1,1,0,0,0,0,0,0
2018-00659,1,0,0,1,1,0,0,0,0,0,0
2018-00157,0,0,1,0,1,0,0,0,0,0,0
2018-02250,0,0,1,0,1,0,0,0,0,0,0
2018-00638,0,0,0,0,1,0,0,0,1,0,0
2018-01413,1,0,0,1,1,0,0,0,0,0,0
2018-02301,0,0,0,0,1,0,0,0,1,0,0
2018-00381,1,0,0,0,0,0,0,0,1,0,0
2018-00098,1,0,0,1,1,0,0,0,0,0,0
2018-02201,1,0,0,1,1,0,0,0,0,0,0
2018-01111,1,0,0,1,1,0,0,0,0,0,0
2018-02767,1,0,0,0,0,0,0,0,1,0,0
2018-04147,0,0,0,0,1,0,0,0,1,0,0
2018-00679,1,0,0,1,1,0,0,0,0,0,0
2018-02999,0,0,0,0,1,0,0,0,1,0,0
2018-03709,1,0,0,1,1,0,0,0,0,0,0
2018-02805,1,0,0,1,1,0,0,0,0,0,0
2018-02290,1,0,0,1,1,0,0,0,0,0,0
2018-03389,1,0,0,1,1,0,0,0,0,0,0
2018-03773,0,0,1,0,1,0,0,0,0,0,0
2018-03896,0,0,1,0,1,0,0,0,0,0,0
2018-00146,1,0,0,1,1,0,0,0,0,0,0
2018-01752,0,0,0,0,1,0,0,0,1,0,0
2018-03298,1,0,0,1,1,0,0,0,0,0,0
2018-04104,1,0,0,1,1,0,0,0,0,0,0
2018-02282,1,0,0,1,1,0,0,0,0,0,0
2018-02630,1,0,0,1,1,0,0,0,0,0,0
2018-01199,1,0,0,1,1,0,0,0,0,0,0
2018-03873,1,0,0,0,0,0,0,0,1,0,0
2018-03331,0,0,0,0,1,0,0,0,1,0,0
2018-02395,1,0,0,1,1,0,0,0,0,0,0
2018-04061,1,0,0,1,1,0,0,0,0,0,0
2018-00814,0,0,0,0,1,0,0,0,1,0,0
2018-03409,1,0,0,1,1,0,0,0,0,0,0
2018-01011,1,0,0,1,1,0,0,0,0,0,0
2018-00988,1,0,0,1,1,0,0,0,0,0,0
2018-01690,1,0,1,0,0,0,0,0,0,0,0
2018-00677,0,0,0,0,1,0,0,0,1,0,0
2018-00778,1,0,0,1,1,0,0,0,0,0,0
2018-01401,1,0,0,1,1,0,0,0,0,0,0
2018-03915,1,0,1,0,0,0,0,0,0,0,0
2018-02213,1,0,0,0,0,0,0,0,1,0,0
2018-03977,1,0,0,1,1,0,0,0,0,0,0
2018-00733,1,0,0,0,0,0,0,0,1,0,0
2018-00536,1,0,0,1,1,0,0,0,0,0,0
2018-00710,1,0,0,1,1,0,0,0,0,0,0
2018-01878,1,0,0,1,1,0,0,0,0,0,0
2018-03635,1,0,0,1,1,0,0,0,0,0,0
2018-02887,0,0,0,0,1,0,0,0,1,0,0
2018-02109,1,0,0,1,1,0,0,0,0,0,0
2018-02072,1,0,0,1,1,0,0,0,0,0,0
2018-04178,1,0,0,1,1,0,0,0,0,0,0
2018-01760,0,0,1,0,1,0,0,0,0,0,0
2018-00464,1,0,0,1,1,0,0,0,0,0,0
2018-01309,1,0,0,1,1,0,0,0,0,0,0
2018-02085,1,0,0,0,0,0,0,0,1,0,0
2018-03221,1,0,0,1,1,0,0,0,0,0,0
2018-03606,0,0,0,0,1,0,0,0,1,0,0
2018-02574,0,0,1,0,1,0,0,0,0,0,0
2018-03164,1,0,0,0,0,0,0,0,1,0,0
2018-03503,1,0,0,1,1,0,0,0,0,0,0
2018-03148,1,0,0,1,1,0,0,0,0,0,0
2018-00163,1,0,0,0,0,0,0,0,1,0,0
2018-02525,1,0,0,0,0,0,0,0,1,0,0
2018-01062,0,0,1,0,1,0,0,0,0,0,0
2018-02027,1,0,0,1,1,0,0,0,0,0,0
2018-03109,0,0,1,0,1,0,0,0,0,0,0
2018-01836,1,0,0,1,1,0,0,0,0,0,0
2018-01196,0,0,0,0,1,0,0,0,1,0,0
2018-03856,1,0,0,0,0,0,0,0,1,0,0
2018-00434,1,0,0,1,1,0,0,0,0,0,0
2018-03581,1,0,0,1,1,0,0,0,0,0,0
2018-02456,0,0,0,0,1,0,0,0,1,0,0
2018-02608,1,0,0,1,1,0,0,0,0,0,0
2018-01156,0,0,1,0,1,0,0,0,0,0,0
2018-04359,0,0,0,0,1,0,0,0,1,0,0
2018-01892,1,0,0,1,1,0,0,0,0,0,0
2018-01102,0,0,1,0,1,0,0,0,0,0,0
2018-02093,0,0,1,0,1,0,0,0,0,0,0
2018-03939,0,0,1,0,1,0,0,0,0,0,0
2018-02402,1,0,0,1,1,0,0,0,0,0,0
2018-00384,1,0,0,0,0,0,0,0,1,0,0
2018-03775,1,0,0,1,1,0,0,0,0,0,0
2018-00064,0,0,0,0,1,0,0,0,1,0,0
2018-01483,0,0,0,0,1,0,0,0,1,0,0
2018-04140,1,0,0,0,0,0,0,0,1,0,0
2018-01986,0,0,1,0,1,0,0,0,0,0,0
2018-02572,1,0,0,1,1,0,0,0,0,0,0
2018-00175,0,0,1,0,1,0,0,0,0,0,0
2018-01163,0,0,0,0,1,0,0,0,1,0,0
2018-01805,1,0,0,1,1,0,0,0,0,0,0
2018-03872,0,0,0,0,1,0,0,0,1,0,0
2018-03937,1,0,0,1,1,0,0,0,0,0,0
2018-02131,0,0,1,0,1,0,0,0,0,0,0
2018-03074,1,0,0,1,1,0,0,0,0,0,0
2018-00734,0,0,0,0,1,0,0,0,1,0,0
2018-00282,1,0,0,1,1,0,0,0,0,0,0
2018-03782,1,0,0,1,1,0,0,0,0,0,0
2018-00265,1,0,0,1,1,0,0,0,0,0,0
2018-00307,1,0,0,1,1,0,0,0,0,0,0
2018-00211,1,0,0,1,1,0,0,0,0,0,0
2018-03160,1,0,0,1,1,0,0,0,0,0,0
2018-02267,1,0,0,1,1,0,0,0,0,0,0
2018-01358,1,0,0,0,0,0,0,0,1,0,0
2018-00104,0,0,1,0,1,0,0,0,0,0,0
2018-03324,0,0,0,0,1,0,0,0,1,0,0
2018-00631,0,0,1,0,1,0,0,0,0,0,0
2018-03323,1,0,0,1,1,0,0,0,0,0,0
2018-02009,1,0,0,0,0,0,0,0,1,0,0
2018-04102,1,0,0,0,0,0,0,0,1,0,0
2018-01313,1,0,0,1,1,0,0,0,0,0,0
2018-02134,1,0,0,1,1,0,0,0,0,0,0
2018-01792,1,0,0,1,1,0,0,0,0,0,0
2018-03851,1,0,0,1,1,0,0,0,0,0,0
2018-01827,1,0,0,1,1,0,0,0,0,0,0
2018-01411,1,0,0,1,1,0,0,0,0,0,0
2018-00063,0,0,1,0,1,0,0,0,0,0,0
2018-02152,1,0,0,1,1,0,0,0,0,0,0
2018-03489,0,0,0,0,1,0,0,0,1,0,0
2018-03756,0,0,1,0,1,0,0,0,0,0,0
2018-02155,0,0,0,0,1,0,0,0,1,0,0
2018-03982,0,0,1,0,1,0,0,0,0,0,0
2018-00188,1,0,0,1,1,0,0,0,0,0,0
2018-01193,1,0,0,0,0,0,0,0,1,0,0
2018-01565,0,0,1,0,1,0,0,0,0,0,0
2018-02400,0,0,1,0,1,0,0,0,0,0,0
2018-00508,0,0,0,0,1,0,0,0,1,0,0
2018-00262,0,0,0,0,1,0,0,0,1,0,0
2018-00369,1,0,1,0,0,0,0,0,0,0,0
2018-03287,0,0,1,0,1,0,0,0,0,0,0
2018-02013,1,0,0,1,1,0,0,0,0,0,0
2018-00911,0,0,1,0,1,0,0,0,0,0,0
2018-00074,0,0,0,0,1,0,0,0,1,0,0
2018-01928,1,0,0,1,1,0,0,0,0,0,0
2018-00454,1,0,0,1,1,0,0,0,0,0,0
2018-02457,0,0,1,0,1,0,0,0,0,0,0
2018-03436,1,0,0,1,1,0,0,0,0,0,0
2018-03457,1,0,0,1,1,0,0,0,0,0,0
2018-02099,1,0,0,0,0,0,0,0,1,0,0
2018-01410,0,0,1,0,1,0,0,0,0,0,0
2018-00954,1,0,0,1,1,0,0,0,0,0,0
2018-02671,1,0,0,1,1,0,0,0,0,0,0
2018-03797,1,0,0,1,1,0,0,0,0,0,0
2018-00651,1,0,0,1,1,0,0,0,0,0,0
2018-00886,1,0,0,1,1,0,0,0,0,0,0
2018-03560,1,0,0,1,1,0,0,0,0,0,0
2018-04290,1,0,0,1,1,0,0,0,0,0,0
2018-01866,1,0,0,1,1,0,0,0,0,0,0
2018-01709,1,0,0,0,0,0,0,0,1,0,0
2018-03589,1,0,0,1,1,0,0,0,0,0,0
2018-00758,1,0,0,1,1,0,0,0,0,0,0
2018-04027,1,0,0,1,0,0,0,0,0,0,0
2018-04034,1,0,0,1,1,0,0,0,0,0,0
2018-03189,1,0,0,1,1,0,0,0,0,0,0
2018-00893,1,0,0,1,1,0,0,0,0,0,0
2018-00609,1,0,0,1,1,0,0,0,0,0,0
2018-02477,1,0,0,1,1,0,0,0,0,0,0
2018-01038,1,0,0,1,1,0,0,0,0,0,0
2018-01365,0,0,1,0,1,0,0,0,0,0,0
2018-01259,1,0,0,0,0,0,0,0,1,0,0
2018-00504,0,0,0,0,1,0,0,0,1,0,0
2018-00885,1,0,0,1,1,0,0,0,0,0,0
2018-03914,1,0,0,1,1,0,0,0,0,0,0
2018-02283,1,0,0,0,0,0,0,0,1,0,0
2018-04262,1,0,0,1,1,0,0,0,0,0,0
2018-02594,0,0,0,0,1,0,0,0,1,0,0
2018-03987,1,0,0,1,1,0,0,0,0,0,0
2018-01737,1,0,0,1,1,0,0,0,0,0,0
2018-01697,1,0,0,1,1,0,0,0,0,0,0
2018-01117,0,0,1,0,1,0,0,0,0,0,0
2018-01107,1,0,0,1,1,0,0,0,0,0,0
2018-01088,1,0,0,0,0,0,0,0,1,0,0
2018-00606,1,0,0,1,1,0,0,0,0,0,0
2018-02716,1,0,0,1,1,0,0,0,0,0,0
2018-01660,0,0,1,0,1,0,0,0,0,0,0
2018-04074,1,0,0,1,1,0,0,0,0,0,0
2018-03100,1,0,0,1,1,0,0,0,0,0,0
2018-01139,1,0,0,1,1,0,0,0,0,0,0
2018-00727,0,0,1,0,1,0,0,0,0,0,0
2018-02217,1,0,0,1,1,0,0,0,0,0,0
2018-00407,1,0,0,1,1,0,0,0,0,0,0
2018-02379,0,0,0,0,1,0,0,0,1,0,0
2018-00462,0,0,1,0,1,0,0,0,0,0,0
2018-01522,1,0,0,0,0,0,0,0,1,0,0
2018-03673,1,0,0,1,1,0,0,0,0,0,0
